Time,Px,Py,Pz
40.584,-0.000000,-0.000000,0.000000
40.585,-0.000000,-0.000000,0.000000
40.586,-0.000000,-0.000000,0.000000
40.587,-0.000000,-0.000000,0.000000
40.588,-0.000000,-0.000000,0.000000
40.589,-0.000000,-0.000000,0.000000
40.59,-0.000000,-0.000000,0.000000
40.591,-0.000000,-0.000000,0.000000
40.592,-0.000000,-0.000000,0.000000
40.593,-0.000000,-0.000000,0.000000
40.594,-0.000000,-0.000000,0.000000
40.595,-0.000000,-0.000000,0.000000
40.596,-0.000000,-0.000000,0.000000
40.597,-0.000000,-0.000000,0.000000
40.598,-0.000000,-0.000000,0.000000
40.599,-0.000000,-0.000000,0.000000
40.6,-0.000000,-0.000000,0.000000
40.601,-0.000000,-0.000000,0.000000
40.602,-0.000000,-0.000000,0.000000
40.603,-0.000000,-0.000000,0.000000
40.604,-0.000000,-0.000000,0.000000
40.605,-0.000000,-0.000000,0.000000
40.606,-0.000000,-0.000000,0.000000
40.607,-0.000000,-0.000000,0.000000
40.608,-0.000000,-0.000000,0.000000
40.609,-0.000000,-0.000000,0.000000
40.61,-0.000000,-0.000000,0.000000
40.611,-0.000000,-0.000000,0.000000
40.612,-0.000000,-0.000000,0.000000
40.613,-0.000000,-0.000000,0.000000
40.614,-0.000000,-0.000000,0.000000
40.615,-0.000000,-0.000000,0.000000
40.616,-0.000000,-0.000000,0.000000
40.617,-0.000000,-0.000000,0.000000
40.618,-0.000000,-0.000000,0.000000
40.619,-0.000000,-0.000000,0.000000
40.62,-0.000000,-0.000000,0.000000
40.621,-0.000000,-0.000000,0.000000
40.622,-0.000000,-0.000000,0.000000
40.623,-0.000000,-0.000000,0.000000
40.624,-0.000000,-0.000000,0.000000
40.625,-0.000000,-0.000000,0.000000
40.626,-0.000000,-0.000000,0.000000
40.627,-0.000000,-0.000000,0.000000
40.628,-0.000000,-0.000000,0.000000
40.629,-0.000000,-0.000000,0.000000
40.63,-0.000000,-0.000000,0.000000
40.631,-0.000000,-0.000000,0.000000
40.632,-0.000000,-0.000000,0.000000
40.633,-0.000000,-0.000000,0.000000
40.634,-0.000000,-0.000000,0.000000
40.635,-0.000000,-0.000000,0.000000
40.636,-0.000000,-0.000000,0.000000
40.637,-0.000000,-0.000000,0.000000
40.638,-0.000000,-0.000000,0.000000
40.639,-0.000000,-0.000000,0.000000
40.64,-0.000000,-0.000000,0.000000
40.641,-0.000000,-0.000000,0.000000
40.642,-0.000000,-0.000000,0.000000
40.643,-0.000000,-0.000000,0.000000
40.644,-0.000000,-0.000000,0.000000
40.645,-0.000000,-0.000000,0.000000
40.646,-0.000000,-0.000000,0.000000
40.647,-0.000000,-0.000000,0.000000
40.648,-0.000000,-0.000000,0.000000
40.649,-0.000000,-0.000000,0.000000
40.65,-0.000000,-0.000000,0.000000
40.651,-0.000000,-0.000000,0.000000
40.652,-0.000000,-0.000000,0.000000
40.653,-0.000000,-0.000000,0.000000
40.654,-0.000000,-0.000000,0.000000
40.655,-0.000000,-0.000000,0.000000
40.656,-0.000000,-0.000000,0.000000
40.657,-0.000000,-0.000000,0.000000
40.658,-0.000000,-0.000000,0.000000
40.659,-0.000000,-0.000000,0.000000
40.66,-0.000000,-0.000000,0.000000
40.661,-0.000000,-0.000000,0.000000
40.662,-0.000000,-0.000000,0.000000
40.663,-0.000000,-0.000000,0.000000
40.664,-0.000000,-0.000000,0.000000
40.665,-0.000000,-0.000000,0.000000
40.666,-0.000000,-0.000000,0.000000
40.667,-0.000000,-0.000000,0.000000
40.668,-0.000000,-0.000000,0.000000
40.669,-0.000000,-0.000000,0.000000
40.67,-0.000000,-0.000000,0.000000
40.671,-0.000000,-0.000000,0.000000
40.672,-0.000000,-0.000000,0.000000
40.673,-0.000000,-0.000000,0.000000
40.674,-0.000000,-0.000000,0.000000
40.675,-0.000000,-0.000000,0.000000
40.676,-0.000000,-0.000000,0.000000
40.677,-0.000000,-0.000000,0.000000
40.678,-0.000000,-0.000000,0.000000
40.679,-0.000000,-0.000000,0.000000
40.68,-0.000000,-0.000000,0.000000
40.681,-0.000000,-0.000000,0.000000
40.682,-0.000000,-0.000000,0.000000
40.683,-0.000000,-0.000000,0.000000
40.684,-0.000000,-0.000000,0.000000
40.685,-0.000000,-0.000000,0.000000
40.686,-0.000000,-0.000000,0.000000
40.687,-0.000000,-0.000000,0.000000
40.688,-0.000000,-0.000000,0.000000
40.689,-0.000000,-0.000000,0.000000
40.69,-0.000000,-0.000000,0.000000
40.691,-0.000000,-0.000000,0.000000
40.692,-0.000000,-0.000000,0.000000
40.693,-0.000000,-0.000000,0.000000
40.694,-0.000000,-0.000000,0.000000
40.695,-0.000000,-0.000000,0.000000
40.696,-0.000000,-0.000000,0.000000
40.697,-0.000000,-0.000000,0.000000
40.698,-0.000000,-0.000000,0.000000
40.699,-0.000000,-0.000000,0.000000
40.7,-0.000000,-0.000000,0.000000
40.701,-0.000000,-0.000000,0.000000
40.702,-0.000000,-0.000000,0.000000
40.703,-0.000000,-0.000000,0.000000
40.704,-0.000000,-0.000000,0.000000
40.705,-0.000000,-0.000000,0.000000
40.706,-0.000000,-0.000000,0.000000
40.707,-0.000000,-0.000000,0.000000
40.708,-0.000000,-0.000000,0.000000
40.709,-0.000000,-0.000000,0.000000
40.71,-0.000000,-0.000000,0.000000
40.711,-0.000000,-0.000000,0.000000
40.712,-0.000000,-0.000000,0.000000
40.713,-0.000000,-0.000000,0.000000
40.714,-0.000000,-0.000000,0.000000
40.715,-0.000000,-0.000000,0.000000
40.716,-0.000000,-0.000000,0.000000
40.717,-0.000000,-0.000000,0.000000
40.718,-0.000000,-0.000000,0.000000
40.719,-0.000000,-0.000000,0.000000
40.72,-0.000000,-0.000000,0.000000
40.721,-0.000000,-0.000000,0.000000
40.722,-0.000000,-0.000000,0.000000
40.723,-0.000000,-0.000000,0.000000
40.724,-0.000000,-0.000000,0.000000
40.725,-0.000000,-0.000000,0.000000
40.726,-0.000000,-0.000000,0.000000
40.727,-0.000000,-0.000000,0.000000
40.728,-0.000000,-0.000000,0.000000
40.729,-0.000000,-0.000000,0.000000
40.73,-0.000000,-0.000000,0.000000
40.731,-0.000000,-0.000000,0.000000
40.732,-0.000000,-0.000000,0.000000
40.733,-0.000000,-0.000000,0.000000
40.734,-0.000000,-0.000000,0.000000
40.735,-0.000000,-0.000000,0.000000
40.736,-0.000000,-0.000000,0.000000
40.737,-0.000000,-0.000000,0.000000
40.738,-0.000000,-0.000000,0.000000
40.739,-0.000000,-0.000000,0.000000
40.74,-0.000000,-0.000000,0.000000
40.741,-0.000000,-0.000000,0.000000
40.742,-0.000000,-0.000000,0.000000
40.743,-0.000000,-0.000000,0.000000
40.744,-0.000000,-0.000000,0.000000
40.745,-0.000000,-0.000000,0.000000
40.746,-0.000000,-0.000000,0.000000
40.747,-0.000000,-0.000000,0.000000
40.748,-0.000000,-0.000000,0.000000
40.749,-0.000000,-0.000000,0.000000
40.75,-0.000000,-0.000000,0.000000
40.751,-0.000000,-0.000000,0.000000
40.752,-0.000000,-0.000000,0.000000
40.753,-0.000000,-0.000000,0.000000
40.754,-0.000000,-0.000000,0.000000
40.755,-0.000000,-0.000000,0.000000
40.756,-0.000000,-0.000000,0.000000
40.757,-0.000000,-0.000000,0.000000
40.758,-0.000000,-0.000000,0.000000
40.759,-0.000000,-0.000000,0.000000
40.76,-0.000000,-0.000000,0.000000
40.761,-0.000000,-0.000000,0.000000
40.762,-0.000000,-0.000000,0.000000
40.763,-0.000000,-0.000000,0.000000
40.764,-0.000000,-0.000000,0.000000
40.765,-0.000000,-0.000000,0.000000
40.766,-0.000000,-0.000000,0.000000
40.767,-0.000000,-0.000000,0.000000
40.768,-0.000000,-0.000000,0.000000
40.769,-0.000000,-0.000000,0.000000
40.77,-0.000000,-0.000000,0.000000
40.771,-0.000000,-0.000000,0.000000
40.772,-0.000000,-0.000000,0.000000
40.773,-0.000000,-0.000000,0.000000
40.774,-0.000000,-0.000000,0.000000
40.775,-0.000000,-0.000000,0.000000
40.776,-0.000000,-0.000000,0.000000
40.777,-0.000000,-0.000000,0.000000
40.778,-0.000000,-0.000000,0.000000
40.779,-0.000000,-0.000000,0.000000
40.78,-0.000000,-0.000000,0.000000
40.781,-0.000000,-0.000000,0.000000
40.782,-0.000000,-0.000000,0.000000
40.783,-0.000000,-0.000000,0.000000
40.784,-0.000000,-0.000000,0.000000
40.785,-0.000000,-0.000000,0.000000
40.786,-0.000000,-0.000000,0.000000
40.787,-0.000000,-0.000000,0.000000
40.788,-0.000000,-0.000000,0.000000
40.789,-0.000000,-0.000000,0.000000
40.79,-0.000000,-0.000000,0.000000
40.791,-0.000000,-0.000000,0.000000
40.792,-0.000000,-0.000000,0.000000
40.793,-0.000000,-0.000000,0.000000
40.794,-0.000000,-0.000000,0.000000
40.795,-0.000000,-0.000000,0.000000
40.796,-0.000000,-0.000000,0.000000
40.797,-0.000000,-0.000000,0.000000
40.798,-0.000000,-0.000000,0.000000
40.799,-0.000000,-0.000000,0.000000
40.8,-0.000000,-0.000000,0.000000
40.801,-0.000000,-0.000000,0.000000
40.802,-0.000000,-0.000000,0.000000
40.803,-0.000000,-0.000000,0.000000
40.804,-0.000000,-0.000000,0.000000
40.805,-0.000000,-0.000000,0.000000
40.806,-0.000000,-0.000000,0.000000
40.807,-0.000000,-0.000000,0.000000
40.808,-0.000000,-0.000000,0.000000
40.809,-0.000000,-0.000000,0.000000
40.81,-0.000000,-0.000000,0.000000
40.811,-0.000000,-0.000000,0.000000
40.812,-0.000000,-0.000000,0.000000
40.813,-0.000000,-0.000000,0.000000
40.814,-0.000000,-0.000000,0.000000
40.815,-0.000000,-0.000000,0.000000
40.816,-0.000000,-0.000000,0.000000
40.817,-0.000000,-0.000000,0.000000
40.818,-0.000000,-0.000000,0.000000
40.819,-0.000000,-0.000000,0.000000
40.82,-0.000000,-0.000000,0.000000
40.821,-0.000000,-0.000000,0.000000
40.822,-0.000000,-0.000000,0.000000
40.823,-0.000000,-0.000000,0.000000
40.824,-0.000000,-0.000000,0.000000
40.825,-0.000000,-0.000000,0.000000
40.826,-0.000000,-0.000000,0.000000
40.827,-0.000000,-0.000000,0.000000
40.828,-0.000000,-0.000000,0.000000
40.829,-0.000000,-0.000000,0.000000
40.83,-0.000000,-0.000000,0.000000
40.831,-0.000000,-0.000000,0.000000
40.832,-0.000000,-0.000000,0.000000
40.833,-0.000000,-0.000000,0.000000
40.834,-0.000000,-0.000000,0.000000
40.835,-0.000000,-0.000000,0.000000
40.836,-0.000000,-0.000000,0.000000
40.837,-0.000000,-0.000000,0.000000
40.838,-0.000000,-0.000000,0.000000
40.839,-0.000000,-0.000000,0.000000
40.84,-0.000000,-0.000000,0.000000
40.841,-0.000000,-0.000000,0.000000
40.842,-0.000000,-0.000000,0.000000
40.843,-0.000000,-0.000000,0.000000
40.844,-0.000000,-0.000000,0.000000
40.845,-0.000000,-0.000000,0.000000
40.846,-0.000000,-0.000000,0.000000
40.847,-0.000000,-0.000000,0.000000
40.848,-0.000000,-0.000000,0.000000
40.849,-0.000000,-0.000000,0.000000
40.85,-0.000000,-0.000000,0.000000
40.851,-0.000000,-0.000000,0.000000
40.852,-0.000000,-0.000000,0.000000
40.853,-0.000000,-0.000000,0.000000
40.854,-0.000000,-0.000000,0.000000
40.855,-0.000000,-0.000000,0.000000
40.856,-0.000000,-0.000000,0.000000
40.857,-0.000000,-0.000000,0.000000
40.858,-0.000000,-0.000000,0.000000
40.859,-0.000000,-0.000000,0.000000
40.86,-0.000000,-0.000000,0.000000
40.861,-0.000000,-0.000000,0.000000
40.862,-0.000000,-0.000000,0.000000
40.863,-0.000000,-0.000000,0.000000
40.864,-0.000000,-0.000000,0.000000
40.865,-0.000000,-0.000000,0.000000
40.866,-0.000000,-0.000000,0.000000
40.867,-0.000000,-0.000000,0.000000
40.868,-0.000000,-0.000000,0.000000
40.869,-0.000000,-0.000000,0.000000
40.87,-0.000000,-0.000000,0.000000
40.871,-0.000000,-0.000000,0.000000
40.872,-0.000000,-0.000000,0.000000
40.873,-0.000000,-0.000000,0.000000
40.874,-0.000000,-0.000000,0.000000
40.875,-0.000000,-0.000000,0.000000
40.876,-0.000000,-0.000000,0.000000
40.877,-0.000000,-0.000000,0.000000
40.878,-0.000000,-0.000000,0.000000
40.879,-0.000000,-0.000000,0.000000
40.88,-0.000000,-0.000000,0.000000
40.881,-0.000000,-0.000000,0.000000
40.882,-0.000000,-0.000000,0.000000
40.883,-0.000000,-0.000000,0.000000
40.884,-0.000000,-0.000000,0.000000
40.885,-0.000000,-0.000000,0.000000
40.886,-0.000000,-0.000000,0.000000
40.887,-0.000000,-0.000000,0.000000
40.888,-0.000000,-0.000000,0.000000
40.889,-0.000000,-0.000000,0.000000
40.89,-0.000000,-0.000000,0.000000
40.891,-0.000000,-0.000000,0.000000
40.892,-0.000000,-0.000000,0.000000
40.893,-0.000000,-0.000000,0.000000
40.894,-0.000000,-0.000000,0.000000
40.895,-0.000000,-0.000000,0.000000
40.896,-0.000000,-0.000000,0.000000
40.897,-0.000000,-0.000000,0.000000
40.898,-0.000000,-0.000000,0.000000
40.899,-0.000000,-0.000000,0.000000
40.9,-0.000000,-0.000000,0.000000
40.901,-0.000000,-0.000000,0.000000
40.902,-0.000000,-0.000000,0.000000
40.903,-0.000000,-0.000000,0.000000
40.904,-0.000000,-0.000000,0.000000
40.905,-0.000000,-0.000000,0.000000
40.906,-0.000000,-0.000000,0.000000
40.907,-0.000000,-0.000000,0.000000
40.908,-0.000000,-0.000000,0.000000
40.909,-0.000000,-0.000000,0.000000
40.91,-0.000000,-0.000000,0.000000
40.911,-0.000000,-0.000000,0.000000
40.912,-0.000000,-0.000000,0.000000
40.913,-0.000000,-0.000000,0.000000
40.914,-0.000000,-0.000000,0.000000
40.915,-0.000000,-0.000000,0.000000
40.916,-0.000000,-0.000000,0.000000
40.917,-0.000000,-0.000000,0.000000
40.918,-0.000000,-0.000000,0.000000
40.919,-0.000000,-0.000000,0.000000
40.92,-0.000000,-0.000000,0.000000
40.921,-0.000000,-0.000000,0.000000
40.922,-0.000000,-0.000000,0.000000
40.923,-0.000000,-0.000000,0.000000
40.924,-0.000000,-0.000000,0.000000
40.925,-0.000000,-0.000000,0.000000
40.926,-0.000000,-0.000000,0.000000
40.927,-0.000000,-0.000000,0.000000
40.928,-0.000000,-0.000000,0.000000
40.929,-0.000000,-0.000000,0.000000
40.93,-0.000000,-0.000000,0.000000
40.931,-0.000000,-0.000000,0.000000
40.932,-0.000000,-0.000000,0.000000
40.933,-0.000000,-0.000000,0.000000
40.934,-0.000000,-0.000000,0.000000
40.935,-0.000000,-0.000000,0.000000
40.936,-0.000000,-0.000000,0.000000
40.937,-0.000000,-0.000000,0.000000
40.938,-0.000000,-0.000000,0.000000
40.939,-0.000000,-0.000000,0.000000
40.94,-0.000000,-0.000000,0.000000
40.941,-0.000000,-0.000000,0.000000
40.942,-0.000000,-0.000000,0.000000
40.943,-0.000000,-0.000000,0.000000
40.944,-0.000000,-0.000000,0.000000
40.945,-0.000000,-0.000000,0.000000
40.946,-0.000000,-0.000000,0.000000
40.947,-0.000000,-0.000000,0.000000
40.948,-0.000000,-0.000000,0.000000
40.949,-0.000000,-0.000000,0.000000
40.95,-0.000000,-0.000000,0.000000
40.951,-0.000000,-0.000000,0.000000
40.952,-0.000000,-0.000000,0.000000
40.953,-0.000000,-0.000000,0.000000
40.954,-0.000000,-0.000000,0.000000
40.955,-0.000000,-0.000000,0.000000
40.956,-0.000000,-0.000000,0.000000
40.957,-0.000000,-0.000000,0.000000
40.958,-0.000000,-0.000000,0.000000
40.959,-0.000000,-0.000000,0.000000
40.96,-0.000000,-0.000000,0.000000
40.961,-0.000000,-0.000000,0.000000
40.962,-0.000000,-0.000000,0.000000
40.963,-0.000000,-0.000000,0.000000
40.964,-0.000000,-0.000000,0.000000
40.965,-0.000000,-0.000000,0.000000
40.966,-0.000000,-0.000000,0.000000
40.967,-0.000000,-0.000000,0.000000
40.968,-0.000000,-0.000000,0.000000
40.969,-0.000000,-0.000000,0.000000
40.97,-0.000000,-0.000000,0.000000
40.971,-0.000000,-0.000000,0.000000
40.972,-0.000000,-0.000000,0.000000
40.973,-0.000000,-0.000000,0.000000
40.974,-0.000000,-0.000000,0.000000
40.975,-0.000000,-0.000000,0.000000
40.976,-0.000000,-0.000000,0.000000
40.977,-0.000000,-0.000000,0.000000
40.978,-0.000000,-0.000000,0.000000
40.979,-0.000000,-0.000000,0.000000
40.98,-0.000000,-0.000000,0.000000
40.981,-0.000000,-0.000000,0.000000
40.982,-0.000000,-0.000000,0.000000
40.983,-0.000000,-0.000000,0.000000
40.984,-0.000000,-0.000000,0.000000
40.985,-0.000000,-0.000000,0.000000
40.986,-0.000000,-0.000000,0.000000
40.987,-0.000000,-0.000000,0.000000
40.988,-0.000000,-0.000000,0.000000
40.989,-0.000000,-0.000000,0.000000
40.99,-0.000000,-0.000000,0.000000
40.991,-0.000000,-0.000000,0.000000
40.992,-0.000000,-0.000000,0.000000
40.993,-0.000000,-0.000000,0.000000
40.994,-0.000000,-0.000000,0.000000
40.995,-0.000000,-0.000000,0.000000
40.996,-0.000000,-0.000000,0.000000
40.997,-0.000000,-0.000000,0.000000
40.998,-0.000000,-0.000000,0.000000
40.999,-0.000000,-0.000000,0.000000
41,-0.000000,-0.000000,0.000000
41.001,-0.000000,-0.000000,0.000000
41.002,-0.000000,-0.000000,0.000000
41.003,-0.000000,-0.000000,0.000000
41.004,-0.000000,-0.000000,0.000000
41.005,-0.000000,-0.000000,0.000000
41.006,-0.000000,-0.000000,0.000000
41.007,-0.000000,-0.000000,0.000000
41.008,-0.000000,-0.000000,0.000000
41.009,-0.000000,-0.000000,0.000000
41.01,-0.000000,-0.000000,0.000000
41.011,-0.000000,-0.000000,0.000000
41.012,-0.000000,-0.000000,0.000000
41.013,-0.000000,-0.000000,0.000000
41.014,-0.000000,-0.000000,0.000000
41.015,-0.000000,-0.000000,0.000000
41.016,-0.000000,-0.000000,0.000000
41.017,-0.000000,-0.000000,0.000000
41.018,-0.000000,-0.000000,0.000000
41.019,-0.000000,-0.000000,0.000000
41.02,-0.000000,-0.000000,0.000000
41.021,-0.000000,-0.000000,0.000000
41.022,-0.000000,-0.000000,0.000000
41.023,-0.000000,-0.000000,0.000000
41.024,-0.000000,-0.000000,0.000000
41.025,-0.000000,-0.000000,0.000000
41.026,-0.000000,-0.000000,0.000000
41.027,-0.000000,-0.000000,0.000000
41.028,-0.000000,-0.000000,0.000000
41.029,-0.000000,-0.000000,0.000000
41.03,-0.000000,-0.000000,0.000000
41.031,-0.000000,-0.000000,0.000000
41.032,-0.000000,-0.000000,0.000000
41.033,-0.000000,-0.000000,0.000000
41.034,-0.000000,-0.000000,0.000000
41.035,-0.000000,-0.000000,0.000000
41.036,-0.000000,-0.000000,0.000000
41.037,-0.000000,-0.000000,0.000000
41.038,-0.000000,-0.000000,0.000000
41.039,-0.000000,-0.000000,0.000000
41.04,-0.000000,-0.000000,0.000000
41.041,-0.000000,-0.000000,0.000000
41.042,-0.000000,-0.000000,0.000000
41.043,-0.000000,-0.000000,0.000000
41.044,-0.000000,-0.000000,0.000000
41.045,-0.000000,-0.000000,0.000000
41.046,-0.000000,-0.000000,0.000000
41.047,-0.000000,-0.000000,0.000000
41.048,-0.000000,-0.000000,0.000000
41.049,-0.000000,-0.000000,0.000000
41.05,-0.000000,-0.000000,0.000000
41.051,-0.000000,-0.000000,0.000000
41.052,-0.000000,-0.000000,0.000000
41.053,-0.000000,-0.000000,0.000000
41.054,-0.000000,-0.000000,0.000000
41.055,-0.000000,-0.000000,0.000000
41.056,-0.000000,-0.000000,0.000000
41.057,-0.000000,-0.000000,0.000000
41.058,-0.000000,-0.000000,0.000000
41.059,-0.000000,-0.000000,0.000000
41.06,-0.000000,-0.000000,0.000000
41.061,-0.000000,-0.000000,0.000000
41.062,-0.000000,-0.000000,0.000000
41.063,-0.000000,-0.000000,0.000000
41.064,-0.000000,-0.000000,0.000000
41.065,-0.000000,-0.000000,0.000000
41.066,-0.000000,-0.000000,0.000000
41.067,-0.000000,-0.000000,0.000000
41.068,-0.000000,-0.000000,0.000000
41.069,-0.000000,-0.000000,0.000000
41.07,-0.000000,-0.000000,0.000000
41.071,-0.000000,-0.000000,0.000000
41.072,-0.000000,-0.000000,0.000000
41.073,-0.000000,-0.000000,0.000000
41.074,-0.000000,-0.000000,0.000000
41.075,-0.000000,-0.000000,0.000000
41.076,-0.000000,-0.000000,0.000000
41.077,-0.000000,-0.000000,0.000000
41.078,-0.000000,-0.000000,0.000000
41.079,-0.000000,-0.000000,0.000000
41.08,-0.000000,-0.000000,0.000000
41.081,-0.000000,-0.000000,0.000000
41.082,-0.000000,-0.000000,0.000000
41.083,-0.000000,-0.000000,0.000000
41.084,-0.000000,-0.000000,0.000000
41.085,-0.000000,-0.000000,0.000000
41.086,-0.000000,-0.000000,0.000000
41.087,-0.000000,-0.000000,0.000000
41.088,-0.000000,-0.000000,0.000000
41.089,-0.000000,-0.000000,0.000000
41.09,-0.000000,-0.000000,0.000000
41.091,-0.000000,-0.000000,0.000000
41.092,-0.000000,-0.000000,0.000000
41.093,-0.000000,-0.000000,0.000000
41.094,-0.000000,-0.000000,0.000000
41.095,-0.000000,-0.000000,0.000000
41.096,-0.000000,-0.000000,0.000000
41.097,-0.000000,-0.000000,0.000000
41.098,-0.000000,-0.000000,0.000000
41.099,-0.000000,-0.000000,0.000000
41.1,-0.000000,-0.000000,0.000000
41.101,-0.000000,-0.000000,0.000000
41.102,-0.000000,-0.000000,0.000000
41.103,-0.000000,-0.000000,0.000000
41.104,-0.000000,-0.000000,0.000000
41.105,-0.000000,-0.000000,0.000000
41.106,-0.000000,-0.000000,0.000000
41.107,-0.000000,-0.000000,0.000000
41.108,-0.000000,-0.000000,0.000000
41.109,-0.000000,-0.000000,0.000000
41.11,-0.000000,-0.000000,0.000000
41.111,-0.000000,-0.000000,0.000000
41.112,-0.000000,-0.000000,0.000000
41.113,-0.000000,-0.000000,0.000000
41.114,-0.000000,-0.000000,0.000000
41.115,-0.000000,-0.000000,0.000000
41.116,-0.000000,-0.000000,0.000000
41.117,-0.000000,-0.000000,0.000000
41.118,-0.000000,-0.000000,0.000000
41.119,-0.000000,-0.000000,0.000000
41.12,-0.000000,-0.000000,0.000000
41.121,-0.000000,-0.000000,0.000000
41.122,-0.000000,-0.000000,0.000000
41.123,-0.000000,-0.000000,0.000000
41.124,-0.000000,-0.000000,0.000000
41.125,-0.000000,-0.000000,0.000000
41.126,-0.000000,-0.000000,0.000000
41.127,-0.000000,-0.000000,0.000000
41.128,-0.000000,-0.000000,0.000000
41.129,-0.000000,-0.000000,0.000000
41.13,-0.000000,-0.000000,0.000000
41.131,-0.000000,-0.000000,0.000000
41.132,-0.000000,-0.000000,0.000000
41.133,-0.000000,-0.000000,0.000000
41.134,-0.000000,-0.000000,0.000000
41.135,-0.000000,-0.000000,0.000000
41.136,-0.000000,-0.000000,0.000000
41.137,-0.000000,-0.000000,0.000000
41.138,-0.000000,-0.000000,0.000000
41.139,-0.000000,-0.000000,0.000000
41.14,-0.000000,-0.000000,0.000000
41.141,-0.000000,-0.000000,0.000000
41.142,-0.000000,-0.000000,0.000000
41.143,-0.000000,-0.000000,0.000000
41.144,-0.000000,-0.000000,0.000000
41.145,-0.000000,-0.000000,0.000000
41.146,-0.000000,-0.000000,0.000000
41.147,-0.000000,-0.000000,0.000000
41.148,-0.000000,-0.000000,0.000000
41.149,-0.000000,-0.000000,0.000000
41.15,-0.000000,-0.000000,0.000000
41.151,-0.000000,-0.000000,0.000000
41.152,-0.000000,-0.000000,0.000000
41.153,-0.000000,-0.000000,0.000000
41.154,-0.000000,-0.000000,0.000000
41.155,-0.000000,-0.000000,0.000000
41.156,-0.000000,-0.000000,0.000000
41.157,-0.000000,-0.000000,0.000000
41.158,-0.000000,-0.000000,0.000000
41.159,-0.000000,-0.000000,0.000000
41.16,-0.000000,-0.000000,0.000000
41.161,-0.000000,-0.000000,0.000000
41.162,-0.000000,-0.000000,0.000000
41.163,-0.000000,-0.000000,0.000000
41.164,-0.000000,-0.000000,0.000000
41.165,-0.000000,-0.000000,0.000000
41.166,-0.000000,-0.000000,0.000000
41.167,-0.000000,-0.000000,0.000000
41.168,-0.000000,-0.000000,0.000000
41.169,-0.000000,-0.000000,0.000000
41.17,-0.000000,-0.000000,0.000000
41.171,-0.000000,-0.000000,0.000000
41.172,-0.000000,-0.000000,0.000000
41.173,-0.000000,-0.000000,0.000000
41.174,-0.000000,-0.000000,0.000000
41.175,-0.000000,-0.000000,0.000000
41.176,-0.000000,-0.000000,0.000000
41.177,-0.000000,-0.000000,0.000000
41.178,-0.000000,-0.000000,0.000000
41.179,-0.000000,-0.000000,0.000000
41.18,-0.000000,-0.000000,0.000000
41.181,-0.000000,-0.000000,0.000000
41.182,-0.000000,-0.000000,0.000000
41.183,-0.000000,-0.000000,0.000000
41.184,-0.000000,-0.000000,0.000000
41.185,-0.000000,-0.000000,0.000000
41.186,-0.000000,-0.000000,0.000000
41.187,-0.000000,-0.000000,0.000000
41.188,-0.000000,-0.000000,0.000000
41.189,-0.000000,-0.000000,0.000000
41.19,-0.000000,-0.000000,0.000000
41.191,-0.000000,-0.000000,0.000000
41.192,-0.000000,-0.000000,0.000000
41.193,-0.000000,-0.000000,0.000000
41.194,-0.000000,-0.000000,0.000000
41.195,-0.000000,-0.000000,0.000000
41.196,-0.000000,-0.000000,0.000000
41.197,-0.000000,-0.000000,0.000000
41.198,-0.000000,-0.000000,0.000000
41.199,-0.000000,-0.000000,0.000000
41.2,-0.000000,-0.000000,0.000000
41.201,-0.000000,-0.000000,0.000000
41.202,-0.000000,-0.000000,0.000000
41.203,-0.000000,-0.000000,0.000000
41.204,-0.000000,-0.000000,0.000000
41.205,-0.000000,-0.000000,0.000000
41.206,-0.000000,-0.000000,0.000000
41.207,-0.000000,-0.000000,0.000000
41.208,-0.000000,-0.000000,0.000000
41.209,-0.000000,-0.000000,0.000000
41.21,-0.000000,-0.000000,0.000000
41.211,-0.000000,-0.000000,0.000000
41.212,-0.000000,-0.000000,0.000000
41.213,-0.000000,-0.000000,0.000000
41.214,-0.000000,-0.000000,0.000000
41.215,-0.000000,-0.000000,0.000000
41.216,-0.000000,-0.000000,0.000000
41.217,-0.000000,-0.000000,0.000000
41.218,-0.000000,-0.000000,0.000000
41.219,-0.000000,-0.000000,0.000000
41.22,-0.000000,-0.000000,0.000000
41.221,-0.000000,-0.000000,0.000000
41.222,-0.000000,-0.000000,0.000000
41.223,-0.000000,-0.000000,0.000000
41.224,-0.000000,-0.000000,0.000000
41.225,-0.000000,-0.000000,0.000000
41.226,-0.000000,-0.000000,0.000000
41.227,-0.000000,-0.000000,0.000000
41.228,-0.000000,-0.000000,0.000000
41.229,-0.000000,-0.000000,0.000000
41.23,-0.000000,-0.000000,0.000000
41.231,-0.000000,-0.000000,0.000000
41.232,-0.000000,-0.000000,0.000000
41.233,-0.000000,-0.000000,0.000000
41.234,-0.000000,-0.000000,0.000000
41.235,-0.000000,-0.000000,0.000000
41.236,-0.000000,-0.000000,0.000000
41.237,-0.000000,-0.000000,0.000000
41.238,-0.000000,-0.000000,0.000000
41.239,-0.000000,-0.000000,0.000000
41.24,-0.000000,-0.000000,0.000000
41.241,-0.000000,-0.000000,0.000000
41.242,-0.000000,-0.000000,0.000000
41.243,-0.000000,-0.000000,0.000000
41.244,-0.000000,-0.000000,0.000000
41.245,-0.000000,-0.000000,0.000000
41.246,-0.000000,-0.000000,0.000000
41.247,-0.000000,-0.000000,0.000000
41.248,-0.000000,-0.000000,0.000000
41.249,-0.000000,-0.000000,0.000000
